order_id,customer_id,order_date,order_amount,quantity,membership_level
2395,7115,2024-08-30,1099.18,9,Gold
2396,1459,2024-09-18,337.55,8,Silver
2397,8568,2024-09-03,137.12,3,Silver
2398,5646,2024-06-28,641.6,1,Gold
2399,1392,2024-01-02,448.44,2,Silver
2400,2787,2023-09-15,1035.46,2,Silver
2401,8374,2023-03-27,213.71,4,Silver
2402,2138,2025-02-25,1506.02,6,Bronze
2403,5741,2024-07-29,1813.4,4,Gold
2404,8418,2025-03-28,1489.44,9,Gold
2405,7362,2023-10-12,1070.33,4,Gold
2406,3454,2024-09-24,1722.73,6,Silver
2407,4674,2025-03-05,1392.89,6,Bronze
2408,2377,2025-01-14,31.0,1,Gold
2409,7701,2023-07-15,794.24,8,Silver
2410,3597,2024-01-31,1703.39,3,Bronze
2411,1141,2023-01-11,698.26,6,Bronze
2412,3659,2024-06-28,80.08,3,Gold
2413,5596,2025-06-02,1494.9,2,Gold
2414,6661,2025-04-13,1606.06,5,Silver
2415,7142,2023-11-03,329.58,1,Gold
2416,6626,2023-03-03,1079.31,9,Silver
2417,9787,2023-04-02,391.99,7,Bronze
2418,9472,2024-03-11,1441.28,3,Bronze
2419,1423,2023-06-12,550.39,4,Bronze
2420,7999,2023-07-09,639.27,6,Bronze
2421,5249,2024-11-03,1691.49,3,Gold
2422,2750,2024-09-14,957.88,7,Gold
2423,5757,2024-05-02,1342.81,6,Silver
2424,2967,2023-07-28,810.72,9,Silver
2425,5088,2025-08-25,603.03,5,Silver
2426,5178,2023-05-24,1254.7,4,Silver
2427,8789,2024-11-11,318.17,3,Silver
2428,3946,2024-09-16,752.27,1,Bronze
2429,6394,2023-08-12,425.98,3,Bronze
2430,8880,2025-01-26,1394.63,3,Bronze
2431,6075,2023-11-13,1888.98,7,Silver
2432,8230,2024-06-20,-1991.07,7,Bronze
2433,2531,2025-06-09,906.05,1,Bronze
2434,3990,2024-01-22,512.54,3,Bronze
2435,8155,2023-04-26,891.23,8,Bronze
2436,5493,2023-10-25,1696.07,9,Gold
2437,1933,2024-03-02,419.95,7,Silver
2438,2460,2023-01-17,-1904.67,0,
2439,3723,2023-10-22,690.31,8,Gold
2440,1285,2025-03-29,1971.75,6,Bronze
2441,1264,2024-02-26,1678.83,3,Bronze
2442,7816,2023-01-26,1619.06,1,Bronze
2443,2762,2023-01-09,642.63,7,Silver
2444,1040,2023-05-18,27.47,1,Silver
2445,6827,2024-12-28,770.44,0,Silver
2446,9259,2023-04-22,610.6,9,Silver
2447,1987,2023-09-09,84.42,7,Silver
2448,8804,2023-10-30,1015.68,4,Gold
2449,8789,2024-03-06,812.03,6,Silver
2450,6717,2024-02-18,1272.77,1,Bronze
2451,4198,2023-05-12,1246.16,7,Silver
2452,6374,2023-05-28,250.29,6,Gold
2453,5790,2024-07-22,-1954.16,4,Bronze
2454,8183,2023-10-12,-381.99,7,Gold
2455,3524,2024-08-19,896.1,3,Bronze
2456,3479,2023-11-23,981.35,1,Silver
2457,6154,2023-11-13,1627.99,4,Gold
2458,1778,2024-01-17,207.47,3,Bronze
2459,2492,2024-07-14,863.0,1,Silver
2460,1660,2023-07-17,1260.72,2,Bronze
2461,2348,2025-10-17,438.16,5,Gold
2462,8851,2024-06-03,1258.66,8,Gold
2463,8156,2025-03-20,1848.09,1,Gold
2464,3044,2023-04-13,1995.06,4,Gold
2465,8368,2023-01-03,74.58,4,Silver
2466,4516,2023-03-11,478.82,5,Bronze
2467,5577,2025-08-20,627.51,7,Silver
2468,1727,2024-10-26,804.26,8,Gold
2469,8468,2023-01-27,492.09,6,Bronze
2470,1342,2023-01-06,414.94,1,Gold
2471,2447,2025-03-12,1909.56,7,Silver
2472,7581,2024-09-09,1837.86,3,Silver
2473,7317,2023-09-25,103.52,6,Silver
2474,1526,2024-01-15,684.24,8,Bronze
2475,7748,2023-07-12,816.25,7,Bronze
2476,1405,2023-10-31,485.64,6,Gold
2477,8986,2023-09-16,1261.46,9,Bronze
2478,4740,2024-05-05,1284.36,9,Bronze
2479,2846,2025-06-15,1702.5,1,Silver
2480,2478,2024-10-23,1484.33,1,Gold
2481,1771,2024-03-13,1089.72,1,Silver
2482,6525,2023-12-30,-1310.64,8,Gold
2483,9770,2023-03-14,-555.24,7,Gold
2484,1193,2025-07-29,1190.18,3,Bronze
2485,3007,2025-08-29,983.56,2,Silver
2486,2185,2025-02-04,275.36,4,Bronze
2487,3394,2023-11-24,492.66,3,Bronze
2488,5005,2025-04-02,590.47,7,Bronze
2489,8429,2023-10-09,1849.38,8,Gold
2490,3261,2025-08-14,468.47,6,Silver
2491,4736,2023-09-21,585.6,3,Silver
2492,7716,2024-04-13,745.01,6,Bronze
2493,5875,2024-01-02,1330.85,2,Gold
2494,9921,2025-08-21,245.29,7,Silver
2495,5378,2023-11-19,1908.35,7,Silver
2496,8815,2023-03-13,1732.49,4,Bronze
2497,4451,2023-03-10,1158.66,8,Gold
2498,8616,2023-12-22,1351.34,4,Bronze
2499,3800,2023-04-10,43.15,7,Silver
2500,9333,2024-04-21,684.5,4,Gold
2501,6410,2025-05-12,1593.36,5,Bronze
2502,2455,2023-08-04,164.19,7,Silver
2503,7892,2024-02-14,571.8,3,Bronze
2504,6808,2023-01-27,1174.74,5,Bronze
2505,7796,2025-01-19,520.26,3,Bronze
2506,5796,2024-04-08,1868.62,5,Gold
2507,6093,2024-10-03,270.81,3,Silver
2508,2325,2024-11-02,1596.81,7,Silver
2509,5976,2023-04-10,1020.82,1,Silver
2510,2159,2024-05-03,1503.16,9,Silver
2511,5650,2025-01-23,628.32,9,Gold
2512,5987,2023-04-06,1033.83,5,Bronze
2513,5697,2023-09-14,1715.1,9,Silver
2514,1340,2023-02-20,939.09,6,Gold
2515,4828,2025-07-26,725.84,5,Bronze
2516,2968,2024-11-16,1076.95,3,Gold
2517,1703,2023-07-02,1437.55,8,Gold
2518,6482,2025-10-07,892.69,4,Silver
2519,7376,2023-01-02,1878.37,3,Silver
2520,2800,2023-12-02,596.94,6,Bronze
2521,6463,2023-10-25,956.17,8,Bronze
2522,5912,2023-04-09,1516.29,9,Silver
2523,5648,2023-04-30,1381.35,6,Gold
2524,1855,2025-06-16,1728.65,5,Silver
2525,3866,2023-06-20,1993.65,2,Bronze
2526,1182,2025-10-09,859.45,2,Gold
2527,4112,2024-02-23,231.19,9,Gold
2528,6670,2025-02-27,70.53,2,Gold
2529,5492,2024-12-05,1456.49,2,Silver
2530,6823,2025-09-30,1749.29,3,Silver
2531,2517,2024-08-03,449.22,3,Bronze
2532,6002,2023-09-10,325.31,4,Gold
2533,2356,2023-12-17,133.79,7,Gold
2534,4629,2025-02-25,1647.18,9,Silver
2535,4628,2023-10-01,629.65,2,Bronze
2536,9210,2025-07-19,809.38,4,Bronze
2537,7132,2025-07-03,1010.47,9,Gold
2538,7588,2025-07-10,1680.51,2,Silver
2539,4311,2023-08-04,1305.16,1,Gold
2540,7048,2023-04-18,1233.98,8,Silver
2541,7246,2025-03-01,359.59,9,Bronze
2542,1987,2024-02-08,1031.25,7,Gold
2543,4321,2024-07-07,1433.61,8,Gold
2544,5615,2024-10-26,1946.79,4,Gold
2545,9365,2025-07-22,410.8,4,Bronze
2546,4741,2024-10-14,28.99,999,Gold
2547,4052,2023-05-08,159.85,8,Bronze
2548,7574,2025-07-14,757.95,2,Silver
2549,1726,2024-05-07,1642.88,9,Bronze
2550,4760,2023-09-01,24.21,4,Silver
2551,6806,2023-04-12,918.89,1,Bronze
2552,2875,2025-06-01,665.17,4,Bronze
2553,7993,2024-03-17,114.44,3,Gold
2554,5033,2025-09-09,905.97,6,Bronze
2555,6443,2023-09-08,516.95,7,Gold
2556,1989,2023-05-27,710.25,8,Silver
2557,4744,2024-12-07,1414.17,2,Silver
2558,9611,2023-02-07,1047.89,6,Gold
2559,1593,2025-04-06,258.05,6,Silver
2560,2774,2023-01-25,1923.21,5,Bronze
2561,1935,2023-03-31,1275.46,7,Gold
2562,4808,2023-04-05,1534.08,3,Gold
2563,1331,2025-09-30,167.63,4,
2564,8922,2024-05-11,103.65,9,Silver
2565,3702,2024-06-22,48.7,4,Silver
2566,6889,2023-01-24,385.7,3,Bronze
2567,6054,2025-01-16,834.67,2,Bronze
2568,4868,2024-11-29,1872.29,5,Gold
2569,5200,2023-04-10,919.55,4,Bronze
2570,1201,2023-03-30,587.61,8,Silver
2571,3497,2023-03-13,1128.25,7,Bronze
2572,2842,2025-01-11,232.75,6,Silver
2573,5658,2024-12-07,1222.92,2,Bronze
2574,8544,2023-08-06,1141.18,3,Silver
2575,8718,2023-02-08,1586.07,1000,Silver
2576,1770,2024-06-23,1973.51,9,Bronze
2577,4155,2024-01-02,509.24,5,Bronze
2578,2628,2024-03-23,1024.22,3,Silver
2579,1386,2025-01-07,1818.64,2,Gold
2580,7031,2024-04-19,1572.53,8,Bronze
2581,7439,2024-09-25,979.94,6,Silver
2582,7401,2024-02-29,1891.29,7,Bronze
2583,5008,2024-08-12,123.9,1,Bronze
2584,3466,2024-04-29,1862.69,1,Bronze
2585,3282,2024-12-23,110.51,2,Bronze
2586,2856,2023-03-21,1099.14,3,Bronze
2587,8980,2025-04-28,1781.98,1,Gold
2588,2998,2023-06-19,532.81,5,Gold
2589,6476,2024-08-26,949.77,3,Gold
2590,5669,2025-06-17,655.41,1,Silver
2591,5318,2025-08-20,1904.77,8,Gold
2592,8064,2025-04-21,1649.05,6,Gold
2593,8446,2024-01-31,1420.91,9,Silver
2594,2431,2023-02-24,1179.38,3,Gold
2595,6624,2024-10-11,1642.98,9,Bronze
2596,8461,2023-11-10,790.61,9,Gold
2597,2819,2024-01-15,900.63,1,Gold
2598,2130,2024-09-15,1462.7,3,Gold
2599,7563,2024-09-17,721.93,6,Bronze
2600,3658,2023-06-02,137.16,8,Bronze
2601,4500,2023-05-29,157.93,4,Bronze
2602,9566,2023-07-29,239.57,5,Bronze
2603,3120,2023-11-30,1740.67,9,Silver
2604,5020,2023-04-01,949.73,6,Bronze
2605,4259,2023-03-07,1428.64,7,Bronze
2606,2823,2023-06-05,791.89,7,Bronze
2607,2474,2023-02-06,524.83,4,Bronze
2608,3242,2023-06-06,700.91,4,Silver
2609,4243,2023-05-18,1590.42,4,Gold
2610,7990,2025-01-17,1254.18,5,Gold
2611,6160,2025-09-01,1875.9,5,Bronze
2612,4134,2024-08-21,1362.61,8,Bronze
2613,3070,2023-10-16,1144.66,9,Bronze
2614,1359,2025-09-29,1224.29,2,Gold
2615,2141,2024-07-01,1885.32,7,Gold
2616,2635,2025-10-16,1578.52,1,Bronze
2617,5000,2023-10-14,57.84,1,Gold
2618,4361,2024-03-28,1072.94,4,Silver
2619,7583,2023-01-21,1379.79,7,
2620,8835,2024-08-27,1499.91,2,Bronze
2621,1006,2025-09-30,434.15,2,
2622,4267,2024-02-03,1735.68,1,Silver
2623,7564,2023-06-10,1912.13,2,Gold
2624,5928,2024-01-13,481.06,7,Silver
2625,3606,2025-08-08,1766.4,9,Bronze
2626,6906,2023-11-21,202.99,6,Gold
2627,4273,2025-03-17,120.86,2,Silver
2628,8611,2025-10-07,267.16,9,Gold
2629,1913,2023-01-03,124.9,999,Gold
2630,3011,2024-12-11,1691.57,1,Gold
2631,2442,2023-07-27,127.51,9,Gold
2632,6546,2025-04-30,550.61,2,Silver
2633,2829,2025-09-01,216.48,4,Bronze
2634,9767,2024-12-11,597.89,9,Bronze
2635,7468,2024-05-28,190.21,4,Silver
2636,1929,2024-10-03,1339.33,3,Bronze
2637,4699,2024-03-06,275.32,1,Gold
2638,2054,2023-10-21,1705.17,7,Gold
2639,6744,2024-01-12,1636.21,6,Gold
2640,2900,2024-12-10,-37.19,1000,Silver
2641,7980,2024-03-13,1792.5,6,Gold
2642,8069,2023-07-18,67.6,6,Gold
2643,4415,2024-04-03,486.9,4,Silver
2644,1442,2025-01-03,74.45,6,
2645,7218,2024-09-09,678.33,8,Gold
2646,5652,2024-07-16,1032.59,3,Bronze
2647,8939,2025-03-31,1595.32,4,Silver
2648,8833,2023-10-13,682.58,1,Gold
2649,8597,2023-12-02,1413.93,4,Gold
2650,5458,2025-03-02,383.13,9,Gold
2651,7591,2024-12-06,1503.69,8,Gold
2652,3309,2023-10-14,479.63,4,Bronze
2653,7268,2024-02-24,295.65,7,Bronze
2654,1910,2023-11-01,378.96,3,Bronze
2655,5340,2024-08-25,372.31,9,Bronze
2656,5009,2024-05-23,1030.6,4,Silver
2657,7628,2023-06-21,1691.15,2,Gold
2658,3169,2023-12-12,168.41,5,Bronze
2659,3172,2023-08-28,1416.84,2,Gold
2660,6668,2024-04-20,1312.15,6,Silver
2661,7313,2025-07-21,1746.31,1,Gold
2662,9315,2023-09-04,495.85,6,Gold
2663,9036,2024-11-20,905.72,4,Bronze
2664,7789,2024-12-24,1852.4,3,Bronze
2665,1785,2024-01-22,1323.39,2,Silver
2666,7139,2025-01-23,783.65,7,Gold
2667,7344,2023-12-11,271.51,9,Bronze
2668,3416,2024-04-24,532.35,3,Bronze
2669,9988,2024-11-10,1166.62,6,Bronze
2670,5154,2023-03-12,1439.15,9,Silver
2671,6619,2025-03-14,257.6,2,Gold
2672,2936,2025-04-09,1203.2,7,Bronze
2673,4807,2023-02-28,1105.2,5,Gold
2674,8151,2024-05-23,1032.77,5,Silver
2675,4236,2024-04-25,1383.35,7,Gold
2676,3352,2025-07-23,1676.52,9,Bronze
2677,2932,2025-09-26,652.75,4,Gold
2678,9556,2023-06-04,1779.13,9,Gold
2679,5916,2023-02-19,-329.66,9,Silver
2680,6498,2023-01-16,-354.32,4,Silver
2681,1946,2025-05-31,540.88,3,Gold
2682,2439,2023-02-19,247.87,2,Gold
2683,8730,2023-11-06,468.34,9,Gold
2684,5857,2023-02-11,221.76,2,Silver
2685,1340,2023-02-25,1645.29,6,Silver
2686,1382,2025-10-18,286.55,5,Gold
2687,9491,2024-10-24,1497.12,5,Silver
2688,1138,2023-09-27,105.35,4,Bronze
2689,1358,2024-12-18,1897.56,6,Silver
2690,5931,2023-08-04,1425.21,5,Silver
2691,4456,2023-04-23,23.53,4,Silver
2692,2627,2023-01-31,1530.07,9,Bronze
2693,7626,2023-03-27,1033.02,6,Bronze
2694,6004,2024-02-18,1560.94,3,Bronze
2695,7652,2023-08-10,1049.77,6,Gold
2696,7416,2024-05-12,1285.64,1,Gold
2697,4170,2023-06-14,1574.8,5,Bronze
2698,4835,2024-12-17,816.17,6,Gold
2699,9017,2023-09-19,15.39,8,Gold
2700,3151,2024-02-06,1701.39,9,Gold
2701,7905,2024-09-30,767.97,3,Bronze
2702,3834,2025-09-11,997.13,2,Silver
2703,3567,2024-10-13,25.46,1000,Bronze
2704,2307,2024-08-15,989.26,8,Bronze
2705,9848,2023-10-19,1973.11,8,Gold
2706,3660,2025-09-04,563.75,3,Gold
2707,4730,2025-03-16,796.88,4,Silver
2708,7207,2025-02-23,1377.51,3,Silver
2709,4162,2023-08-31,1631.44,2,Silver
2710,2140,2025-06-11,840.61,4,Silver
2711,9458,2023-10-23,626.24,6,Bronze
2712,2708,2024-06-18,1876.27,5,Silver
2713,4630,2023-11-03,1357.52,3,Bronze
2714,4211,2025-06-18,246.85,2,Gold
2715,7538,2024-02-11,147.17,9,Silver
2716,1475,2025-01-03,972.26,1,
2717,8684,2024-12-13,447.98,9,Gold
2718,2207,2023-07-04,515.43,1,Bronze
2719,2960,2025-03-18,1756.61,7,Silver
2720,1557,2023-05-03,188.24,6,Bronze
2721,1882,2024-03-07,1433.57,7,Gold
2722,5761,2025-02-04,549.57,3,Silver
2723,6867,2025-02-16,1523.05,3,Gold
2724,7963,2024-07-13,1447.6,1,Gold
2725,8166,2025-02-21,24.71,4,Silver
2726,8929,2024-08-23,1023.18,2,Silver
2727,6347,2025-10-03,287.25,8,Silver
2728,8269,2023-09-18,1733.79,3,Bronze
2729,9125,2025-09-18,1744.46,7,
2730,3454,2025-06-25,842.51,7,Gold
2731,5494,2025-09-25,894.35,9,Silver
2732,2946,2025-03-04,613.53,6,Gold
2733,3808,2025-03-26,1436.05,1,Gold
2734,7642,2023-08-21,723.74,8,Gold
2735,4825,2025-06-22,542.91,1,Gold
2736,4536,2024-11-23,870.14,3,Gold
2737,7068,2024-03-17,192.06,5,Silver
2738,4802,2024-02-08,1495.74,8,
2739,5699,2023-10-20,35.07,9,Silver
2740,2970,2023-04-14,1292.53,7,Silver
2741,6806,2024-06-14,-373.9,9,Silver
2742,7142,2024-12-17,472.48,3,Bronze
2743,3819,2024-12-12,1274.91,5,Bronze
2744,1364,2023-07-30,1985.96,8,Bronze
2745,5258,2024-11-05,1557.66,1,Silver
2746,4119,2024-02-04,459.42,8,Bronze
2747,2863,2023-12-16,360.29,7,Gold
2748,1115,2025-01-02,1733.8,1,Bronze
2749,8084,2023-03-14,893.93,6,Silver
2750,9016,2023-12-21,282.74,1,Silver
2751,3384,2025-01-18,1725.8,2,Gold
2752,4935,2023-01-18,1634.02,5,Bronze
2753,8742,2025-03-26,1967.97,2,Bronze
2754,6442,2023-08-28,1820.39,1,Gold
2755,3490,2024-03-28,1705.06,6,Silver
2756,7980,2023-07-28,114.62,8,Silver
2757,8661,2025-05-10,217.79,8,Bronze
2758,2724,2025-02-26,1142.28,8,Bronze
2759,9182,2024-09-10,1067.64,6,Bronze
2760,3767,2024-01-24,921.35,3,Bronze
2761,2137,2025-03-07,799.61,1,Bronze
2762,5117,2024-07-30,868.11,2,Silver
2763,4420,2023-01-01,1142.9,5,Silver
2764,6845,2025-04-21,14.13,5,Silver
2765,5778,2025-01-27,528.81,1,Silver
2766,4906,2024-08-17,1041.38,1,
2767,4637,2025-09-24,1447.21,9,Silver
2768,3953,2023-12-01,356.57,2,Gold
2769,6929,2024-01-06,1098.29,7,Silver
2770,1276,2023-06-16,1431.77,4,Bronze
2771,2999,2023-09-08,894.81,7,Bronze
2772,2227,2023-11-05,63.89,8,Bronze
2773,7337,2025-01-02,904.04,5,
2774,4735,2025-07-28,599.93,1,Silver
2775,1695,2023-02-06,1860.0,4,Silver
2776,5152,2024-04-04,257.98,3,Gold
2777,8901,2025-08-26,1308.43,5,Gold
2778,8470,2023-05-22,114.91,6,Gold
2779,8537,2024-07-31,897.88,2,Gold
2780,3841,2023-11-08,1112.42,7,Gold
2781,5208,2025-07-15,602.93,3,Bronze
2782,9733,2024-03-26,915.6,1,Silver
2783,2088,2023-07-03,335.47,3,Gold
2784,4363,2024-10-17,615.21,9,Bronze
2785,1024,2024-05-06,1246.0,6,Gold
2786,7144,2023-10-28,610.58,6,Bronze
2787,6668,2024-09-10,1800.49,4,Gold
2788,5236,2023-10-22,1260.53,8,Silver
2789,9068,2023-02-27,882.91,5,Gold
2790,3235,2024-02-19,87.13,7,Gold
2791,8295,2023-08-20,1004.1,9,Silver
2792,9392,2023-07-18,-1531.9,5,Silver
2793,9448,2024-12-17,538.46,5,Gold
2794,4747,2023-11-21,1615.48,4,Silver
2795,4175,2025-04-20,511.1,6,Silver
2796,5897,2025-09-27,1649.26,2,Bronze
2797,6037,2023-08-10,179.68,3,Silver
2798,8427,2023-03-03,1733.71,1,Silver
2799,9605,2023-12-18,1003.38,2,Gold
2800,3014,2023-02-18,600.11,2,
2801,2381,2025-01-25,537.58,8,Bronze
2802,2098,2024-04-11,869.7,8,Gold
2803,4426,2024-05-17,1998.11,2,Silver
2804,4655,2023-05-31,448.45,6,Silver
2805,8938,2025-03-02,215.4,5,Silver
2806,1187,2023-02-06,1174.22,3,Gold
2807,6409,2025-09-13,982.2,5,Silver
2808,3092,2023-02-26,1053.15,5,Silver
2809,3130,2023-12-24,1337.2,5,Bronze
2810,6242,2024-09-15,541.62,3,Bronze
2811,9549,2023-05-11,-1822.22,3,Bronze
2812,6647,2023-05-08,876.99,4,Gold
2813,6185,2023-07-29,266.88,7,Silver
2814,6776,2024-08-03,1487.17,2,Silver
2815,8913,2025-03-25,1289.78,4,Silver
2816,8547,2023-10-24,638.33,4,Bronze
2817,8823,2023-05-19,1246.82,1,Silver
2818,8355,2025-02-24,447.53,8,Silver
2819,7465,2023-11-22,895.23,1,Silver
2820,2497,2025-04-17,1799.83,8,Silver
2821,3555,2023-01-24,275.73,7,
2822,6409,2024-06-29,779.53,9,Gold
2823,3951,2025-07-11,1644.07,8,Silver
2824,2238,2025-01-23,1939.29,5,Gold
2825,5727,2024-12-09,913.31,8,Silver
2826,4965,2025-07-28,1018.93,3,
2827,6686,2025-07-25,1148.62,7,Silver
2828,4701,2023-08-11,1865.37,4,Silver
2829,3780,2023-04-02,1717.83,5,
2830,8398,2024-10-14,349.5,9,Silver
2831,2588,2023-04-17,879.15,7,Bronze
2832,3368,2024-05-26,933.36,4,Silver
2833,6789,2024-08-16,1580.3,6,Gold
2834,1436,2025-05-25,1209.76,7,Bronze
2835,3828,2024-11-24,1311.9,9,Bronze
2836,2556,2024-12-01,1996.42,0,Silver
2837,8570,2025-08-01,159.17,3,Gold
2838,8480,2024-01-16,453.79,8,Gold
2839,1182,2025-03-07,821.71,0,Bronze
2840,8190,2023-11-24,702.09,9,Gold
2841,7687,2023-10-23,53.07,1,Silver
2842,6565,2023-09-07,192.64,2,Silver
2843,8241,2024-04-29,1365.1,8,Silver
2844,8651,2023-08-24,1759.86,9,Silver
2845,6575,2024-12-21,1033.31,7,
2846,2589,2025-05-13,1082.99,3,
2847,9851,2024-06-25,517.64,7,Silver
2848,1159,2023-06-19,1538.07,6,Silver
2849,7555,2023-06-30,1506.07,2,Bronze
2850,9244,2024-09-09,1180.85,3,Bronze
2851,7846,2025-02-07,433.2,999,Bronze
2852,3307,2025-10-11,203.07,4,Gold
2853,2228,2023-12-31,137.83,2,Gold
2854,8226,2025-07-29,1189.47,4,Silver
2855,6590,2024-02-19,1651.82,8,Silver
2856,7919,2023-09-01,1718.08,5,Silver
2857,6585,2024-04-23,932.61,5,Gold
2858,7046,2024-01-06,1570.7,3,Silver
2859,5945,2024-05-23,-1894.29,8,Silver
2860,8927,2023-04-05,557.59,6,Gold
2861,8016,2024-01-19,801.94,2,Bronze
2862,8758,2024-06-29,1863.64,2,Gold
2863,6086,2024-05-15,683.08,9,Silver
2864,8161,2023-04-22,1828.61,7,Gold
2865,2884,2023-06-28,-1962.28,9,
2866,2809,2025-10-02,1327.0,6,Bronze
2867,4167,2024-06-16,1635.61,5,Bronze
2868,7352,2023-09-19,1501.6,1,Bronze
2869,7056,2024-05-08,1402.07,6,Bronze
2870,3437,2023-04-04,620.79,6,Bronze
2871,7468,2023-05-05,123.62,3,Silver
2872,6951,2025-05-24,692.67,3,Silver
2873,6276,2024-11-02,1337.2,3,Gold
2874,9859,2024-12-29,214.03,3,Silver
2875,8818,2024-01-09,33.72,7,Bronze
2876,5728,2024-02-04,287.99,2,Silver
2877,3624,2024-05-08,1434.31,2,Gold
2878,6738,2023-01-23,1945.86,3,Bronze
2879,5232,2023-05-16,1966.3,7,Silver
2880,6793,2024-07-01,993.02,3,Silver
2881,5523,2023-08-27,1740.01,7,Gold
2882,6571,2024-12-01,1476.28,9,Bronze
2883,3224,2025-10-02,1007.07,4,Gold
2884,9389,2024-07-11,1149.79,7,Bronze
2885,7091,2025-02-08,283.08,9,Bronze
2886,9662,2025-09-17,1875.95,8,Silver
2887,7361,2024-03-07,710.34,8,Gold
2888,2948,2023-04-30,897.84,9,Gold
2889,8094,2023-10-19,1346.6,5,Gold
2890,7318,2025-03-22,674.47,5,Bronze
2891,4796,2024-03-28,515.98,3,Gold
2892,1234,2024-01-19,-1265.79,5,Bronze
2893,4607,2023-05-20,59.72,8,Gold
2894,9043,2023-03-04,1444.24,5,Gold
2895,1522,2024-02-25,1032.91,4,Silver
2896,6904,2023-11-14,1215.45,8,Gold
2897,5888,2023-01-06,1267.44,7,Silver
2898,6832,2023-08-13,1058.83,6,Silver
2899,8122,2023-02-20,1169.24,5,Bronze
2900,6842,2024-05-21,1370.74,5,Gold
2901,2316,2023-08-06,1508.71,2,Gold
2902,2124,2024-03-09,1457.63,4,
2903,6621,2024-07-07,1740.54,8,Silver
2904,6423,2023-05-17,386.99,8,Gold
2905,3587,2023-05-20,808.28,1,Bronze
2906,6672,2025-05-31,1896.11,2,Bronze
2907,2378,2023-08-17,799.22,5,Gold
2908,4374,2025-06-26,258.49,9,Silver
2909,2519,2025-01-24,1055.64,7,Bronze
2910,6777,2024-12-09,227.89,5,Bronze
2911,8935,2024-01-08,413.68,1,Silver
2912,7093,2024-10-26,1996.65,6,Bronze
2913,9418,2023-11-17,1087.31,8,Silver
2914,6355,2023-09-30,575.28,7,Bronze
2915,5968,2025-04-27,1989.6,2,Silver
2916,6574,2023-07-16,1933.45,5,Bronze
2917,5072,2023-03-19,887.07,4,Gold
2918,3257,2025-03-29,528.2,9,Bronze
2919,9588,2025-09-17,1678.42,1,Bronze
2920,5424,2024-06-22,1434.09,6,Gold
2921,4237,2023-08-24,1377.01,3,
2922,4893,2024-07-20,1787.3,9,Gold
2923,3005,2023-09-12,1381.94,5,Gold
2924,3016,2023-05-30,574.76,6,Silver
2925,2772,2023-04-30,1390.79,9,Silver
2926,9353,2025-03-23,618.57,9,Bronze
2927,4976,2023-09-24,1520.89,8,Bronze
2928,2751,2023-03-04,1243.3,9,Bronze
2929,9967,2025-09-11,164.05,4,Silver
2930,8430,2024-09-27,1030.54,6,Bronze
2931,8170,2024-03-13,693.17,5,Bronze
2932,7469,2023-05-22,663.86,5,Silver
2933,4220,2024-08-02,1208.49,4,Bronze
2934,1539,2023-12-13,651.43,2,Silver
2935,2461,2023-11-07,1556.02,6,Silver
2936,6184,2025-01-25,150.87,9,Gold
2937,9547,2023-12-20,1324.17,1,Gold
2938,1234,2024-12-28,1620.3,7,Silver
2939,2548,2025-05-20,1348.94,6,Silver
2940,8480,2025-04-25,999.49,3,Gold
2941,5213,2023-06-24,1901.11,1,Bronze
2942,2673,2024-04-22,606.88,4,Bronze
2943,7708,2025-01-04,48.14,9,Bronze
2944,8982,2024-02-04,869.66,2,Silver
2945,3100,2024-08-06,75.69,3,Gold
2946,4748,2025-09-25,1908.33,2,Bronze
2947,4173,2024-05-14,427.74,2,Gold
2948,2815,2025-04-19,1579.96,8,Gold
2949,4841,2023-02-04,1551.4,3,Silver
2950,9016,2024-12-22,443.28,7,Bronze
2951,8011,2023-01-11,1246.24,8,Gold
2952,5493,2023-08-10,105.68,3,Silver
2953,1674,2024-12-22,972.31,2,Silver
2954,9088,2024-12-04,39.15,8,Silver
2955,9578,2023-02-10,1843.08,3,Bronze
2956,3158,2024-10-20,1952.41,7,Bronze
2957,3661,2025-04-03,452.34,1,Silver
2958,3064,2025-03-18,424.13,6,Bronze
2959,4253,2025-01-07,1509.9,9,Bronze
2960,5979,2023-02-13,514.23,3,Gold
2961,8703,2024-09-21,1791.2,7,Silver
2962,9931,2024-04-17,-1152.12,6,Silver
2963,2401,2024-03-17,708.05,8,Bronze
2964,4259,2023-01-10,1667.06,3,Silver
2965,4923,2025-06-01,991.88,3,Silver
2966,5214,2025-04-19,1824.15,4,Silver
2967,4227,2024-07-30,1856.75,3,Bronze
2968,3745,2023-01-25,339.19,9,Bronze
2969,7091,2024-01-30,14.62,4,Bronze
2970,4866,2024-10-06,1968.02,6,Gold
2971,6818,2023-02-07,1813.21,8,Silver
2972,3222,2023-10-29,120.34,8,Gold
2973,3792,2025-05-21,1667.74,5,Bronze
2974,5063,2023-03-26,921.03,5,Gold
2975,2524,2024-07-26,525.33,1000,Silver
2976,9224,2023-09-25,1758.71,7,Silver
2977,7198,2024-02-07,401.37,7,Bronze
2978,5025,2025-05-12,1895.13,4,Bronze
2979,3566,2023-06-16,419.19,6,Gold
2980,3803,2023-12-26,1231.23,7,Bronze
2981,4709,2023-04-21,453.94,5,Gold
2982,7155,2024-03-15,1095.88,5,Silver
